"red_algae","sugar_kelp","green_algae","soft_sediment","small_rocks","boulder_bedrock","remainder","row_sum","bull_kelp","kelp_crabs","SU","key","site","transect","depth","altitude","DVLlat","DVLlon","EucDIS","area"
3,23,4,16,2,1,1,50,2,14,189,"1_2",1,2,-6.12648,0.88,47.6303099933526,-122.399106921843,0.160231038429548,2.66119468529076
1,25,1,22,1,0,0,50,2,23,190,"1_2",1,2,-6.18744,0.86,47.630310711995,-122.399119718357,0.0801155189901196,2.54160587453648
0,20,5,21,2,0,2,50,2,16,191,"1_2",1,2,-6.21792,0.88,47.6303103526738,-122.399132514871,0.204231349727147,2.66119468529076
1,29,3,15,0,1,1,50,5,17,192,"1_2",1,2,-6.18744,0.9,47.6303096340313,-122.399142112256,0.0895172542993943,2.78353266410836
0,25,3,21,1,0,0,50,5,21,193,"1_2",1,2,-6.15696,0.92,47.6303114306375,-122.399157574711,0.165132754804493,2.90861981098928
2,22,5,19,1,0,1,50,8,23,194,"1_2",1,2,-6.096,1.02,47.6303110713163,-122.399176769482,0.165132754619871,3.57529306634363
3,26,3,18,0,0,0,50,5,20,195,"1_2",1,2,-6.096,1.03,47.6303096340313,-122.399186900055,0.0400577601593739,3.64574049796613
0,26,1,20,1,0,2,50,4,15,196,"1_2",1,2,-6.21792,0.9,47.6303071187826,-122.39919116556,0.0399354788239988,2.78353266410836
0,22,1,22,3,1,1,50,3,19,197,"1_2",1,2,-6.12648,0.97,47.6303060408189,-122.399181568174,0.179034518929506,3.23336528846859
1,26,4,19,0,0,0,50,4,18,198,"1_2",1,2,-6.12648,0.99,47.6303035255702,-122.399173570353,0.126635158207595,3.36807452357112
1,21,1,20,6,1,0,50,2,23,199,"1_2",1,2,-6.30936,0.83,47.6303046035339,-122.399181034986,0.0798709595917589,2.36737734852377
1,25,5,18,0,0,1,50,6,23,200,"1_2",1,2,-6.18744,0.97,47.6303035255702,-122.399181568174,0.0399354797931737,3.23336528846859
0,27,3,19,1,0,0,50,4,16,201,"1_2",1,2,-6.21792,0.9,47.6303020882852,-122.39916610572,0.056563833451502,2.78353266410836
1,31,4,14,0,0,0,50,4,18,202,"1_2",1,2,-6.18744,0.95,47.6303028069277,-122.399176236293,0.0399354798148198,3.10140522142938
3,26,2,17,2,0,0,50,8,15,203,"1_2",1,2,-6.18744,0.93,47.6303035255702,-122.399189032807,0.0399354788330178,2.97219432245349
2,27,2,16,2,1,0,50,4,19,204,"1_2",1,2,-6.21792,0.91,47.6303067594614,-122.399199163381,0.253270299243549,2.84573259154091
1,28,3,18,0,0,0,50,5,24,205,"1_3",1,3,-5.88264,0.72,47.630449762715,-122.398432999133,0.0895171817240465,1.78146090502935
1,25,2,21,0,0,1,50,4,18,206,"1_3",1,3,-5.85216,0.74,47.6304468881451,-122.3984441961,0.0895171853717486,1.88180553934042
1,27,4,17,0,1,0,50,3,22,207,"1_3",1,3,-5.88264,0.73,47.6304458101814,-122.398453260312,0.120173162891807,1.83128957617697
2,25,1,18,2,2,0,50,5,21,208,"1_3",1,3,-5.91312,0.71,47.6304465288239,-122.398467656412,0.160230878269629,1.73231952589756
3,23,3,18,0,2,1,50,5,20,209,"1_3",1,3,-5.88264,0.75,47.6304461695026,-122.398478320191,0.0565638011452408,1.9330087945197
1,24,0,17,1,2,5,50,4,17,210,"1_3",1,3,-5.91312,0.74,47.6304450915389,-122.398486318024,0.120173162145255,1.88180553934042
0,26,2,18,3,0,1,50,2,17,211,"1_3",1,3,-5.88264,0.76,47.6304432949327,-122.398495915425,0.0895171878829772,1.9848993417148
1,26,2,19,1,1,0,50,1,21,212,"1_3",1,3,-5.88264,0.76,47.6304418576477,-122.398509778336,0.165132619658866,1.9848993417148
1,30,0,19,0,0,0,50,5,19,213,"1_3",1,3,-5.88264,0.78,47.630440779684,-122.398523108059,0.120173171701591,2.0907423121525
1,20,0,21,5,2,1,50,6,20,214,"1_3",1,3,-5.88264,0.79,47.6304389830778,-122.398536437782,0.120173175857141,2.1446947353951
1,27,3,19,0,0,0,50,4,19,215,"1_3",1,3,-5.88264,0.81,47.6304375457928,-122.398547634749,0.0801154531598146,2.25466145792777
4,23,2,21,0,0,0,50,2,15,216,"1_3",1,3,-5.88264,0.78,47.6304375457928,-122.398564163605,0.160230904422617,2.0907423121525
1,24,1,22,1,0,1,50,7,19,217,"1_3",1,3,-5.88264,0.8,47.6304382644353,-122.398581758839,0.160230901929107,2.19933445065352
1,22,2,21,3,0,1,50,0,18,218,"1_3",1,3,-5.85216,0.82,47.6304368271503,-122.398592955806,0.0895171979483579,2.31067575721786
2,26,1,20,0,0,1,50,9,17,219,"1_3",1,3,-5.85216,0.86,47.6304339525804,-122.39860042045,0.0893531881262345,2.54160587453648
2,25,2,19,2,0,0,50,10,13,220,"1_3",1,3,-5.88264,0.84,47.6304314373317,-122.398605752339,0.080115460249889,2.42476623184551
2,26,3,19,0,0,0,50,4,18,221,"1_3",1,3,-5.88264,0.82,47.6304328746167,-122.398616416118,0.126635058817617,2.31067575721786
1,27,2,19,0,0,1,50,3,17,222,"1_3",1,3,-5.88264,0.82,47.6304339525804,-122.398629212651,0.0801154581995243,2.31067575721786
1,23,0,19,6,0,1,50,3,16,223,"1_3",1,3,-5.88264,0.83,47.6304350305441,-122.39863987643,0.120173185673993,2.36737734852377
2,26,1,18,3,0,0,50,3,21,224,"1_3",1,3,-5.85216,0.82,47.6304346712229,-122.398650540208,0.0801154569784931,2.31067575721786
3,27,4,15,1,0,0,50,2,23,225,"1_3",1,3,-5.91312,0.83,47.6304343119016,-122.398661737175,0.0801154573647019,2.36737734852377
2,26,1,18,3,0,0,50,10,19,226,"1_3",1,3,-5.85216,0.82,47.6304346712229,-122.398671334575,0.0895171998405114,2.31067575721786
3,24,1,19,2,0,1,50,2,23,227,"1_3",1,3,-5.88264,0.82,47.6304339525804,-122.398680931975,0.0801154579042999,2.31067575721786
2,27,1,20,0,0,0,50,2,16,228,"1_3",1,3,-5.88264,0.83,47.6304335932591,-122.398688929809,0.120173186478764,2.36737734852377
2,24,1,16,6,1,0,50,3,14,229,"1_3",1,3,-5.88264,0.79,47.6304332339379,-122.398699060398,0.0801154569449917,2.1446947353951
2,23,0,20,3,0,2,50,6,11,230,"1_3",1,3,-5.88264,0.79,47.6304332339379,-122.398711323743,0.0801154587209277,2.1446947353951
4,24,1,20,0,0,1,50,5,13,231,"1_3",1,3,-5.88264,0.81,47.6304332339379,-122.398723587088,0.0400577283714017,2.25466145792777
2,23,3,19,2,0,1,50,6,23,232,"1_3",1,3,-5.88264,0.82,47.6304325152954,-122.398735850433,0.120173188585776,2.31067575721786
1,27,0,21,0,1,0,50,7,17,233,"1_3",1,3,-5.88264,0.81,47.6304335932591,-122.398750246533,0.126635055709853,2.25466145792777
2,27,2,19,0,0,0,50,7,22,234,"1_3",1,3,-5.88264,0.83,47.6304317966529,-122.398760910312,0.0801154586585818,2.36737734852377
1,28,0,18,3,0,0,50,4,12,235,"1_3",1,3,-5.88264,0.8,47.6304307186892,-122.398774773223,0.160230924346968,2.19933445065352
1,23,0,20,5,1,0,50,7,15,236,"1_3",1,3,-5.88264,0.81,47.6304307186892,-122.398789169324,0.120173194003796,2.25466145792777
1,27,1,20,0,1,0,50,5,18,237,"1_3",1,3,-5.88264,0.83,47.6304307186892,-122.398803565424,0.160230922007852,2.36737734852377
2,23,0,21,3,0,1,50,4,13,238,"1_3",1,3,-5.88264,0.82,47.6304310780104,-122.398818494714,0.120173190972548,2.31067575721786
1,21,1,21,4,0,2,50,8,26,239,"1_3",1,3,-5.88264,0.82,47.6304314373317,-122.398830758058,0.120173190144123,2.31067575721786
2,23,4,16,3,0,2,50,5,13,240,"1_3",1,3,-5.85216,0.84,47.6304296407255,-122.398837689514,0.0893531913696742,2.42476623184551
1,24,1,21,2,0,1,50,8,18,241,"1_3",1,3,-5.88264,0.81,47.6304282034405,-122.398848353292,0.126635067741111,2.25466145792777
1,25,2,20,1,1,0,50,3,27,242,"1_3",1,3,-5.91312,0.81,47.6304271254768,-122.398863815771,0.160230932215967,2.25466145792777
1,21,1,21,4,1,1,50,7,20,243,"1_3",1,3,-5.91312,0.8,47.6304267661555,-122.398879278249,0.120173198392219,2.19933445065352
1,24,1,21,3,0,0,50,3,14,244,"1_3",1,3,-5.88264,0.8,47.6304256881918,-122.398895807105,0.204231229184881,2.19933445065352
1,28,2,18,1,0,0,50,8,29,245,"1_3",1,3,-5.85216,0.86,47.6304235322644,-122.398900072616,0.0399354799904452,2.54160587453648
2,27,1,18,2,0,0,50,5,16,246,"1_3",1,3,-5.91312,0.78,47.630427484798,-122.39890807045,0.200068827329862,2.0907423121525
2,24,4,18,1,1,0,50,9,13,247,"1_3",1,3,-5.88264,0.8,47.6304307186892,-122.398922999739,0.113127616187765,2.19933445065352
2,28,2,18,0,0,0,50,5,19,248,"1_3",1,3,-5.88264,0.83,47.6304264068343,-122.398926732062,0.0895172084882636,2.36737734852377
3,23,3,21,0,0,0,50,4,14,249,"1_3",1,3,-5.88264,0.81,47.6304246102281,-122.398936862651,0.16023094083234,2.25466145792777
3,27,6,14,0,0,0,50,5,21,250,"1_3",1,3,-5.88264,0.81,47.6304253288706,-122.398952325129,0.120173202873717,2.25466145792777
1,23,2,20,3,0,1,50,9,21,251,"1_3",1,3,-5.88264,0.82,47.6304256881918,-122.39896672123,0.165132662149572,2.31067575721786
1,24,3,18,3,0,1,50,6,16,252,"1_3",1,3,-5.85216,0.81,47.6304253288706,-122.398977385008,0.126635070969754,2.25466145792777
3,24,1,19,1,0,2,50,7,19,253,"1_3",1,3,-5.88264,0.79,47.6304249695493,-122.398993913864,0.160230937005362,2.1446947353951
1,25,1,19,2,0,2,50,3,18,254,"1_3",1,3,-5.85216,0.82,47.6304235322644,-122.399005110831,0.0565638114390089,2.31067575721786
1,23,3,23,0,0,0,50,2,23,255,"1_3",1,3,-5.85216,0.81,47.6304202983732,-122.399010975909,0.0565638126332974,2.25466145792777
2,23,1,18,4,2,0,50,4,14,256,"1_3",1,3,-5.85216,0.86,47.6304174238032,-122.399020040121,0.120173220334771,2.54160587453648
3,24,2,20,1,0,0,50,3,22,257,"1_3",1,3,-5.88264,0.83,47.6304167051608,-122.399031770277,0.120173219964819,2.36737734852377
2,26,0,20,1,1,0,50,5,11,258,"1_3",1,3,-5.88264,0.84,47.6304152678758,-122.399040301299,0.160230966179814,2.42476623184551
1,24,1,21,0,1,2,50,8,18,259,"1_3",1,3,-5.91312,0.82,47.6304145492333,-122.399051498266,0.165132692706453,2.31067575721786
0,21,2,17,2,2,6,50,4,12,260,"1_3",1,3,-5.88264,0.82,47.6304127526271,-122.399062695233,0.120173230655876,2.31067575721786
2,22,3,21,1,1,0,50,5,15,261,"1_3",1,3,-5.88264,0.85,47.6304095187359,-122.3990738922,0.144294758443596,2.48284240718308
3,25,1,18,2,1,0,50,3,11,262,"1_3",1,3,-5.88264,0.82,47.6304095187359,-122.399089887868,0.165132707239676,2.31067575721786
2,24,1,18,5,0,0,50,5,21,263,"1_3",1,3,-5.88264,0.82,47.6304098780572,-122.39910801629,0.12663510266696,2.31067575721786
2,25,4,18,0,0,1,50,1,8,264,"1_3",1,3,-5.88264,0.84,47.6304084407722,-122.399123478769,0.16023098592972,2.42476623184551
2,26,0,20,2,0,0,50,9,22,265,"1_3",1,3,-5.88264,0.83,47.6304113153421,-122.39914214038,0.165132700086172,2.36737734852377
1,24,2,20,3,0,0,50,5,18,266,"1_3",1,3,-5.88264,0.82,47.6304102373784,-122.399159202425,0.144294756478748,2.31067575721786
3,24,2,19,1,1,0,50,3,18,267,"1_3",1,3,-5.85216,0.86,47.6304084407722,-122.399172532148,0.200288734890447,2.54160587453648
1,26,4,18,1,0,0,50,8,23,268,"1_3",1,3,-5.88264,0.79,47.6304084407722,-122.399194392893,0.204231287408697,2.1446947353951
1,24,2,18,3,2,0,50,8,23,269,"1_3",1,3,-5.88264,0.82,47.6304077221297,-122.399211988127,0.200288733165475,2.31067575721786
2,26,2,18,2,0,0,50,5,16,270,"1_3",1,3,-5.88264,0.82,47.6304084407722,-122.399231716117,0.200288730091184,2.31067575721786
1,26,1,20,2,0,0,50,2,14,271,"1_3",1,3,-5.88264,0.84,47.6304098780572,-122.399250377729,0.120173235258452,2.42476623184551
3,23,3,17,3,0,1,50,7,20,272,"1_3",1,3,-5.88264,0.87,47.6304059255235,-122.399263707451,0.0893531926948886,2.6010566339057
3,23,2,21,1,0,0,50,3,16,273,"1_3",1,3,-5.88264,0.85,47.6304041289173,-122.399272771663,0.0801154976387227,2.48284240718308
1,24,1,17,4,3,0,50,8,16,274,"1_3",1,3,-5.91312,0.81,47.630406644166,-122.399291433275,0.233386294251218,2.25466145792777
1,27,1,20,0,0,1,50,8,24,275,"1_3",1,3,-5.88264,0.82,47.6304095187359,-122.399310094886,0.179034458382524,2.31067575721786
3,26,2,19,0,0,0,50,4,20,276,"1_3",1,3,-5.88264,0.81,47.6304113153421,-122.399327156931,0.160230976251526,2.25466145792777
1,27,2,19,1,0,0,50,3,22,277,"1_3",1,3,-5.88264,0.82,47.6304134712696,-122.39934261941,0.165132691360907,2.31067575721786
2,28,3,16,1,0,0,50,7,14,278,"1_3",1,3,-5.88264,0.77,47.6304159865183,-122.399359148266,0.120173220223355,2.03747718092574
1,24,2,17,2,2,2,50,3,17,279,"1_3",1,3,-5.88264,0.81,47.630418501767,-122.3993719448,0.126635082302397,2.25466145792777
1,26,0,21,1,0,1,50,3,15,280,"1_3",1,3,-5.85216,0.84,47.6304163458395,-122.3993767435,0.0565638128928377,2.42476623184551
1,21,0,17,7,2,2,50,5,20,281,"1_4",1,4,-5.76072,0.81,47.6299972,-122.3979797,NA,2.25466145792777
1,25,2,20,2,0,0,50,6,16,282,"1_4",1,4,-5.76072,0.79,47.6299993559275,-122.397995695528,0.204231133379152,2.1446947353951
2,25,2,20,1,0,0,50,1,25,283,"1_4",1,4,-5.76072,0.81,47.6300022304974,-122.398013290609,0.126635010156028,2.25466145792777
2,23,1,17,3,2,2,50,4,22,284,"1_4",1,4,-5.73024,0.84,47.6299993559275,-122.398021288373,0.0565637963009506,2.42476623184551
1,27,3,17,1,1,0,50,7,11,285,"1_4",1,4,-5.76072,0.81,47.6299961220363,-122.398031952059,0.120173152409862,2.25466145792777
1,27,3,14,3,2,0,50,2,21,286,"1_4",1,4,-5.76072,0.83,47.6299968406788,-122.398047947587,0.160230866757718,2.36737734852377
3,26,3,17,1,0,0,50,2,17,287,"1_4",1,4,-5.73024,0.85,47.6299936067876,-122.398059144457,0.0895171837547594,2.48284240718308
2,25,5,18,0,0,0,50,8,12,288,"1_4",1,4,-5.76072,0.83,47.6299914508601,-122.398069274958,0.126635033461708,2.36737734852377
0,23,1,22,2,1,1,50,2,12,289,"1_4",1,4,-5.76072,0.84,47.6299914508601,-122.398081005012,0.0801154403289285,2.42476623184551
2,29,3,14,1,1,0,50,4,15,290,"1_4",1,4,-5.76072,0.83,47.6299918101814,-122.398094867804,0.120173161560305,2.36737734852377
0,24,1,21,1,1,2,50,5,14,291,"1_4",1,4,-5.73024,0.85,47.6299925288238,-122.398106064673,0.120173159902385,2.48284240718308
1,24,3,19,2,0,1,50,4,14,292,"1_4",1,4,-5.76072,0.83,47.6299928881451,-122.398120993833,0.160230877933582,2.36737734852377
1,28,1,18,1,0,1,50,6,23,293,"1_4",1,4,-5.76072,0.82,47.6299932474663,-122.398136456177,0.120173157918445,2.31067575721786
4,24,2,18,1,1,0,50,3,24,294,"1_4",1,4,-5.73024,0.82,47.6299943254301,-122.398151918521,0.165132599517866,2.31067575721786
1,23,0,23,2,0,1,50,7,28,295,"1_4",1,4,-5.73024,0.84,47.6299910915389,-122.398165248128,0.144294694653531,2.42476623184551
2,28,1,16,2,1,0,50,5,24,296,"1_4",1,4,-5.73024,0.82,47.6299925288238,-122.398180177288,0.165132606474623,2.31067575721786
2,25,6,16,0,1,0,50,6,14,297,"1_4",1,4,-5.73024,0.8,47.6299943254301,-122.398195106447,0.160230872433787,2.19933445065352
2,25,3,18,2,0,0,50,4,16,298,"1_4",1,4,-5.73024,0.81,47.629995762715,-122.398210035607,0.160230867895283,2.25466145792777
1,23,3,18,3,0,2,50,1,19,299,"1_4",1,4,-5.76072,0.78,47.6299968406788,-122.398224964767,0.160230866259853,2.0907423121525
2,27,1,20,0,0,0,50,6,10,300,"1_4",1,4,-5.76072,0.81,47.6299982779637,-122.398239893927,0.126635017476468,2.25466145792777
1,24,2,20,3,0,0,50,6,17,301,"1_4",1,4,-5.76072,0.76,47.6300033084611,-122.398245758954,0.164687890096506,1.9848993417148
1,23,1,19,3,0,3,50,1,23,302,"1_4",1,4,-5.73024,0.79,47.6300054643886,-122.398254823086,0.0400577107943308,2.1446947353951
1,26,1,18,2,2,0,50,3,17,303,"1_4",1,4,-5.73024,0.78,47.6300058237098,-122.398265486772,0.120173125857494,2.0907423121525
4,25,4,17,0,0,0,50,4,19,304,"1_4",1,4,-5.73024,0.78,47.6300065423523,-122.398278283194,0.120173125938566,2.0907423121525
2,26,0,19,2,0,1,50,4,15,305,"1_4",1,4,-5.73024,0.77,47.630006183031,-122.398289480064,0.126634999108202,2.03747718092574
1,29,5,14,0,1,0,50,7,14,306,"1_4",1,4,-5.76072,0.75,47.630006183031,-122.398301743303,0.0801154183098312,1.9330087945197
0,28,3,18,1,0,0,50,5,20,307,"1_4",1,4,-5.73024,0.75,47.630006183031,-122.398312406988,0.120173126472432,1.9330087945197
1,25,1,18,4,1,0,50,5,12,308,"1_4",1,4,-5.73024,0.76,47.630006183031,-122.398320404752,0.126634996969982,1.9848993417148
2,26,3,19,0,0,0,50,3,19,309,"1_4",1,4,-5.76072,0.75,47.6300065423523,-122.398330002069,0.0801154176129607,1.9330087945197
1,26,4,18,0,1,0,50,5,21,310,"1_4",1,4,-5.76072,0.75,47.6300058237098,-122.39834386486,0.126634999582877,1.9330087945197
2,26,4,17,1,0,0,50,3,19,311,"1_4",1,4,-5.73024,0.74,47.630006183031,-122.398353995362,0.0895171647192832,1.88180553934042
2,24,4,20,0,0,0,50,8,21,312,"1_4",1,4,-5.76072,0.75,47.6300051050673,-122.398361993126,0.0895171656922336,1.9330087945197
2,28,0,19,1,0,0,50,4,22,313,"1_4",1,4,-5.7912,0.7,47.630007620316,-122.39837745547,0.215626687429002,1.6838654387816
2,25,0,19,3,1,0,50,3,14,314,"1_4",1,4,-5.76072,0.72,47.6300101355647,-122.398390785077,0.126634991784877,1.78146090502935
2,27,2,18,0,1,0,50,5,20,315,"1_4",1,4,-5.76072,0.72,47.630010494886,-122.398401981946,0.120173115726465,1.78146090502935
1,26,2,18,2,1,0,50,2,23,316,"1_4",1,4,-5.73024,0.71,47.6300119321709,-122.398414245185,0.160230815721819,1.73231952589756
1,27,2,20,0,0,0,50,5,16,317,"1_4",1,4,-5.76072,0.73,47.6300140880984,-122.398431840266,0.204231070732631,1.83128957617697
0,26,3,18,3,0,0,50,7,19,318,"1_4",1,4,-5.73024,0.7,47.6300166033471,-122.398449968531,0.165132531100565,1.6838654387816
1,24,0,20,3,0,2,50,7,28,319,"1_4",1,4,-5.76072,0.68,47.630019477917,-122.398469163165,0.20423104994452,1.58901914059717
1,26,5,17,1,0,0,50,4,18,320,"1_4",1,4,-5.76072,0.67,47.6300219931657,-122.398485158693,0.120173088529643,1.5426269295287
1,27,2,20,0,0,0,50,9,10,321,"1_4",1,4,-5.7912,0.69,47.6300191185958,-122.398497955116,0.165132520298329,1.63609864368147
3,23,2,15,4,2,1,50,0,17,322,"1_4",1,4,-5.69976,0.75,47.6300166033471,-122.398502753775,0.0400577015392711,1.9330087945197
0,24,2,20,4,0,0,50,3,14,323,"1_4",1,4,-5.69976,0.73,47.6300191185958,-122.398515017013,0.0801153951705991,1.83128957617697
1,26,3,18,2,0,0,50,6,12,324,"1_4",1,4,-5.69976,0.72,47.6300237897719,-122.398522481593,0.0895171398477608,1.78146090502935
3,24,0,20,3,0,0,50,3,20,325,"1_4",1,4,-5.57784,0.85,47.6300248677356,-122.398529946173,0.144294626950728,2.48284240718308
0,25,2,17,5,0,1,50,6,21,326,"1_4",1,4,-5.60832,0.78,47.6300263050206,-122.398541143042,0.0895171363046484,2.0907423121525
1,24,4,20,0,1,0,50,6,17,327,"1_4",1,4,-5.60832,0.8,47.6300281016268,-122.398553406281,0.126634947177321,2.19933445065352
2,27,2,18,1,0,0,50,4,22,328,"1_4",1,4,-5.60832,0.84,47.6300291795906,-122.398563536782,0.120173071176556,2.42476623184551
4,24,1,19,0,1,1,50,5,15,329,"1_4",1,4,-5.60832,0.79,47.6300302575543,-122.398576333205,0.120173068573009,2.1446947353951
2,24,2,19,2,0,1,50,4,14,330,"1_4",1,4,-5.60832,0.81,47.6300306168755,-122.398582731416,0.120173067802313,2.25466145792777
0,22,6,21,1,0,0,50,6,21,331,"1_4",1,4,-5.60832,0.79,47.6300324134817,-122.39859446147,0.120173063459816,2.1446947353951
5,22,0,22,1,0,0,50,9,20,332,"1_4",1,4,-5.60832,0.77,47.6300374439791,-122.398608857445,0.179034239022204,2.03747718092574
2,26,0,20,2,0,0,50,4,16,333,"1_4",1,4,-5.60832,0.78,47.6300378033004,-122.398617388394,0.0565637724517914,2.0907423121525
1,25,3,17,3,0,1,50,6,19,334,"1_4",1,4,-5.6388,0.76,47.6300356473729,-122.398626985711,0.169691325123087,1.9848993417148
1,23,2,23,0,0,1,50,3,24,335,"1_4",1,4,-5.60832,0.74,47.6300424744765,-122.398637116212,0.0565637709758287,1.88180553934042
3,26,4,15,2,0,0,50,2,18,336,"1_4",1,4,-5.60832,0.79,47.6300421151553,-122.398650445819,0.120173040677141,2.1446947353951
1,21,4,17,6,0,1,50,10,15,337,"1_4",1,4,-5.6388,0.76,47.6300421151553,-122.398665908163,0.126634917195121,1.9848993417148
3,29,0,18,0,0,0,50,2,18,338,"1_4",1,4,-5.57784,0.79,47.6300428337978,-122.398674439111,0.0801153579282088,2.1446947353951
3,23,2,17,5,0,0,50,2,15,339,"1_4",1,4,-5.60832,0.78,47.6300421151553,-122.398680837323,0.0400576794044769,2.0907423121525
2,28,2,18,0,0,0,50,5,19,340,"1_4",1,4,-5.60832,0.76,47.6300406778703,-122.398692034192,0.165132454161005,1.9848993417148
3,22,2,20,3,0,0,50,3,26,341,"1_4",1,4,-5.60832,0.78,47.6300399592278,-122.398706430168,0.126634921099932,2.0907423121525
1,25,3,21,0,0,0,50,5,26,342,"1_4",1,4,-5.60832,0.75,47.6300413965128,-122.398720826143,0.120173043557429,1.9330087945197
2,24,2,21,0,1,0,50,5,18,343,"1_4",1,4,-5.60832,0.78,47.6300442710827,-122.398733622566,0.126634911553273,2.0907423121525
1,22,1,19,6,1,0,50,3,24,344,"1_4",1,4,-5.60832,0.77,47.6300442710827,-122.398750684463,0.16513244268562,2.03747718092574
3,24,2,20,1,0,0,50,5,12,345,"1_4",1,4,-5.57784,0.8,47.6300424744765,-122.398761348148,0.0565637701218189,2.19933445065352
1,25,1,19,3,0,1,50,7,13,346,"1_4",1,4,-5.6388,0.76,47.6300435524402,-122.398778410045,0.253269826859551,1.9848993417148
2,24,3,19,1,0,1,50,4,19,347,"1_4",1,4,-5.42544,0.9,47.6300442710827,-122.398786940994,0.0399354804272192,2.78353266410836
1,24,4,18,2,0,1,50,3,22,348,"1_4",1,4,-5.45592,0.93,47.6300428337978,-122.398796005126,0.120173037649168,2.97219432245349
2,28,2,15,3,0,0,50,6,15,349,"1_4",1,4,-5.45592,0.85,47.6300406778703,-122.398808268365,0.0801153603519117,2.48284240718308
3,22,4,18,2,0,1,50,5,19,350,"1_4",1,4,-5.45592,0.95,47.6300392405853,-122.398816266129,0.0801153644777595,3.10140522142938
2,4,10,9,11,10,4,50,19,3,351,"2_1",2,1,-14.0208,1.23,47.62724192,-122.3942426,0.113127599,5.199020454
4,3,11,11,8,10,3,50,23,5,352,"2_1",2,1,-13.95984,1.41,47.62723393,-122.3942477,0.144125175,6.832026283
3,9,9,11,11,5,2,50,19,5,353,"2_1",2,1,-14.35608,1.17,47.62722559,-122.3942527,0.113127613,4.704170202
2,2,9,10,8,7,12,50,19,2,354,"2_1",2,1,-14.26464,1.34,47.62722041,-122.3942567,0.089517216,6.170507718
2,6,9,10,10,12,1,50,13,2,355,"2_1",2,1,-14.29512,1.41,47.62721419,-122.3942664,0.12663509,6.832026283
3,6,10,8,9,12,2,50,28,2,356,"2_1",2,1,-14.75232,0.95,47.62721343,-122.3942727,0.040057742,3.101405221
3,5,10,9,6,14,3,50,17,3,357,"2_1",2,1,-14.75232,0.91,47.62721548,-122.394284,0.144294734,2.845732592
1,6,11,11,9,11,1,50,16,1,358,"2_1",2,1,-14.81328,0.77,47.6272222,-122.3942983,0.089353178,2.037477181
2,6,10,9,6,12,5,50,25,3,359,"2_1",2,1,-14.84376,0.75,47.62722485,-122.3943104,0.144294709,1.933008795
2,5,11,9,9,10,4,50,20,1,360,"2_1",2,1,-14.72184,0.77,47.62722899,-122.3943225,0.113127599,2.037477181
3,7,10,11,10,8,1,50,16,0,361,"2_1",2,1,-14.66088,0.78,47.62722921,-122.3943336,0.16513261,2.090742312
4,7,10,12,8,9,0,50,19,0,362,"2_1",2,1,-14.66088,0.8,47.6272304,-122.3943435,0.089517182,2.199334451
2,8,10,7,11,10,2,50,16,0,363,"2_1",2,1,-14.66088,0.77,47.62723081,-122.3943536,0.089517177,2.037477181
1,2,14,10,9,9,5,50,15,4,364,"2_1",2,1,-14.6304,0.77,47.62723113,-122.3943642,0.089517174,2.037477181
4,5,9,6,9,10,7,50,22,0,365,"2_1",2,1,-14.66088,0.76,47.62723031,-122.3943749,0.120173145,1.984899342
3,3,9,7,11,11,6,50,22,3,366,"2_1",2,1,-14.66088,0.77,47.6272294,-122.3943861,0.120173144,2.037477181
3,4,12,7,13,11,0,50,16,3,367,"2_1",2,1,-14.50848,0.97,47.62722981,-122.3943962,0.089517168,3.233365288
2,8,12,9,8,8,3,50,25,4,368,"2_1",2,1,-14.50848,1,47.62722994,-122.3944079,0.126635003,3.436460079
1,6,11,7,9,11,5,50,22,1,369,"2_1",2,1,-14.53896,0.99,47.62722988,-122.3944206,0.126634998,3.368074524
2,9,10,6,10,7,6,50,18,1,370,"2_1",2,1,-14.53896,0.95,47.62723058,-122.3944352,0.126634993,3.101405221
3,6,11,14,6,9,1,50,20,1,371,"2_1",2,1,-14.53896,0.9,47.62723192,-122.3944484,0.144294649,2.783532664
3,8,8,7,8,12,4,50,21,0,372,"2_1",2,1,-14.53896,0.91,47.62723482,-122.3944612,0.113127565,2.845732592
2,6,8,12,8,8,6,50,20,2,373,"2_1",2,1,-14.53896,0.88,47.62723738,-122.3944738,0.113127559,2.661194685
2,7,8,12,11,9,1,50,23,0,374,"2_1",2,1,-14.53896,0.83,47.62724172,-122.3944909,0.200068681,2.367377349
