red_algae,sugar_kelp,green_algae,soft_sediment,small_rocks,boulder_bedrock,remainder,row_sum,bull_kelp,kelp_crabs,SU,key,site,transect,depth,altitude,DVLlat,DVLlon,EucDIS,area
7,5,7,6,8,6,11,50,7,7,214,1_3,1,3,-5.88264,0.79,47.63043898,-122.3985364,0.120173176,2.144694735
8,7,7,6,9,7,6,50,8,8,215,1_3,1,3,-5.88264,0.81,47.63043755,-122.3985476,0.080115453,2.254661458
7,6,9,6,7,7,8,50,7,7,216,1_3,1,3,-5.88264,0.78,47.63043755,-122.3985642,0.160230904,2.090742312
6,9,5,8,7,8,7,50,8,6,217,1_3,1,3,-5.88264,0.8,47.63043826,-122.3985818,0.160230902,2.199334451
9,7,8,7,8,8,3,50,9,6,218,1_3,1,3,-5.85216,0.82,47.63043683,-122.398593,0.089517198,2.310675757
8,6,8,8,8,7,5,50,7,8,219,1_3,1,3,-5.85216,0.86,47.63043395,-122.3986004,0.089353188,2.541605875
7,7,7,8,9,6,6,50,8,8,220,1_3,1,3,-5.88264,0.84,47.63043144,-122.3986058,0.08011546,2.424766232
7,8,7,7,7,8,6,50,8,9,221,1_3,1,3,-5.88264,0.82,47.63043287,-122.3986164,0.126635059,2.310675757
7,7,8,7,7,7,7,50,7,8,222,1_3,1,3,-5.88264,0.82,47.63043395,-122.3986292,0.080115458,2.310675757
7,8,8,7,6,8,6,50,7,7,223,1_3,1,3,-5.88264,0.83,47.63043503,-122.3986399,0.120173186,2.367377349
6,7,6,7,7,7,10,50,8,8,224,1_3,1,3,-5.85216,0.82,47.63043467,-122.3986505,0.080115457,2.310675757
8,6,6,7,8,6,9,50,5,8,225,1_3,1,3,-5.91312,0.83,47.63043431,-122.3986617,0.080115457,2.367377349
8,8,9,7,8,8,2,50,8,7,226,1_3,1,3,-5.85216,0.82,47.63043467,-122.3986713,0.0895172,2.310675757
7,8,7,7,7,7,7,50,6,6,227,1_3,1,3,-5.88264,0.82,47.63043395,-122.3986809,0.080115458,2.310675757
6,7,6,7,8,10,6,50,8,8,228,1_3,1,3,-5.88264,0.83,47.63043359,-122.3986889,0.120173186,2.367377349
6,8,9,6,6,9,6,50,8,7,229,1_3,1,3,-5.88264,0.79,47.63043323,-122.3986991,0.080115457,2.144694735
6,7,8,6,8,7,8,50,7,7,230,1_3,1,3,-5.88264,0.79,47.63043323,-122.3987113,0.080115459,2.144694735
8,7,8,7,8,7,5,50,7,7,231,1_3,1,3,-5.88264,0.81,47.63043323,-122.3987236,0.040057728,2.254661458
5,8,7,7,7,7,9,50,9,7,232,1_3,1,3,-5.88264,0.82,47.63043252,-122.3987359,0.120173189,2.310675757
6,6,7,8,7,6,10,50,8,9,233,1_3,1,3,-5.88264,0.81,47.63043359,-122.3987502,0.126635056,2.254661458
9,6,8,6,8,8,5,50,9,8,234,1_3,1,3,-5.88264,0.83,47.6304318,-122.3987609,0.080115459,2.367377349
6,8,7,10,8,10,1,50,8,7,235,1_3,1,3,-5.88264,0.8,47.63043072,-122.3987748,0.160230924,2.199334451
8,8,8,7,6,6,7,50,4,7,236,1_3,1,3,-5.88264,0.81,47.63043072,-122.3987892,0.120173194,2.254661458
9,8,6,6,8,6,7,50,5,7,237,1_3,1,3,-5.88264,0.83,47.63043072,-122.3988036,0.160230922,2.367377349
7,5,8,6,8,6,10,50,9,8,238,1_3,1,3,-5.88264,0.82,47.63043108,-122.3988185,0.120173191,2.310675757
9,8,8,7,6,8,4,50,6,7,239,1_3,1,3,-5.88264,0.82,47.63043144,-122.3988308,0.12017319,2.310675757
8,6,5,7,5,7,12,50,7,7,240,1_3,1,3,-5.85216,0.84,47.63042964,-122.3988377,0.089353191,2.424766232
7,8,8,6,9,8,4,50,6,8,241,1_3,1,3,-5.88264,0.81,47.6304282,-122.3988484,0.126635068,2.254661458
7,6,7,8,5,8,9,50,7,7,242,1_3,1,3,-5.91312,0.81,47.63042713,-122.3988638,0.160230932,2.254661458
7,7,9,8,8,8,3,50,8,9,243,1_3,1,3,-5.91312,0.8,47.63042677,-122.3988793,0.120173198,2.199334451
8,8,9,7,7,6,5,50,7,6,244,1_3,1,3,-5.88264,0.8,47.63042569,-122.3988958,0.204231229,2.199334451
6,8,7,6,7,6,10,50,7,6,245,1_3,1,3,-5.85216,0.86,47.63042353,-122.3989001,0.03993548,2.541605875
9,8,7,6,7,7,6,50,6,8,246,1_3,1,3,-5.91312,0.78,47.63042748,-122.3989081,0.200068827,2.090742312
7,7,9,6,6,6,9,50,7,9,247,1_3,1,3,-5.88264,0.8,47.63043072,-122.398923,0.113127616,2.199334451
9,8,7,7,7,6,6,50,7,7,248,1_3,1,3,-5.88264,0.83,47.63042641,-122.3989267,0.089517208,2.367377349
8,8,6,8,8,8,4,50,5,7,249,1_3,1,3,-5.88264,0.81,47.63042461,-122.3989369,0.160230941,2.254661458
7,7,7,9,7,6,7,50,6,6,250,1_3,1,3,-5.88264,0.81,47.63042533,-122.3989523,0.120173203,2.254661458
7,8,8,5,9,8,5,50,9,8,251,1_3,1,3,-5.88264,0.82,47.63042569,-122.3989667,0.165132662,2.310675757
6,8,8,8,8,6,6,50,7,8,252,1_3,1,3,-5.85216,0.81,47.63042533,-122.3989774,0.126635071,2.254661458
6,8,6,7,6,6,11,50,5,7,253,1_3,1,3,-5.88264,0.79,47.63042497,-122.3989939,0.160230937,2.144694735
5,7,7,7,8,7,9,50,6,8,254,1_3,1,3,-5.85216,0.82,47.63042353,-122.3990051,0.056563811,2.310675757
7,6,7,9,6,6,9,50,8,6,255,1_3,1,3,-5.85216,0.81,47.6304203,-122.399011,0.056563813,2.254661458
8,7,8,8,8,7,4,50,7,8,256,1_3,1,3,-5.85216,0.86,47.63041742,-122.39902,0.12017322,2.541605875
9,7,7,6,7,6,8,50,7,8,257,1_3,1,3,-5.88264,0.83,47.63041671,-122.3990318,0.12017322,2.367377349
7,7,6,7,8,9,6,50,8,8,258,1_3,1,3,-5.88264,0.84,47.63041527,-122.3990403,0.160230966,2.424766232
7,8,6,7,6,7,9,50,7,7,259,1_3,1,3,-5.91312,0.82,47.63041455,-122.3990515,0.165132693,2.310675757
6,5,7,6,5,8,13,50,6,7,260,1_3,1,3,-5.88264,0.82,47.63041275,-122.3990627,0.120173231,2.310675757
6,6,7,5,7,8,11,50,9,8,261,1_3,1,3,-5.88264,0.85,47.63040952,-122.3990739,0.144294758,2.482842407
7,6,7,6,8,8,8,50,7,9,262,1_3,1,3,-5.88264,0.82,47.63040952,-122.3990899,0.165132707,2.310675757
7,7,8,8,7,6,7,50,8,8,263,1_3,1,3,-5.88264,0.82,47.63040988,-122.399108,0.126635103,2.310675757
7,8,6,7,7,8,7,50,9,7,264,1_3,1,3,-5.88264,0.84,47.63040844,-122.3991235,0.160230986,2.424766232
8,7,9,6,7,7,6,50,8,6,265,1_3,1,3,-5.88264,0.83,47.63041132,-122.3991421,0.1651327,2.367377349
7,6,6,8,6,7,10,50,10,9,266,1_3,1,3,-5.88264,0.82,47.63041024,-122.3991592,0.144294756,2.310675757
7,8,6,8,7,8,6,50,8,6,267,1_3,1,3,-5.85216,0.86,47.63040844,-122.3991725,0.200288735,2.541605875
8,10,8,5,7,6,6,50,7,8,268,1_3,1,3,-5.88264,0.79,47.63040844,-122.3991944,0.204231287,2.144694735
7,7,7,7,6,5,11,50,7,6,269,1_3,1,3,-5.88264,0.82,47.63040772,-122.399212,0.200288733,2.310675757
8,7,7,5,7,7,9,50,7,8,270,1_3,1,3,-5.88264,0.82,47.63040844,-122.3992317,0.20028873,2.310675757
6,5,8,6,8,6,11,50,6,7,271,1_3,1,3,-5.88264,0.84,47.63040988,-122.3992504,0.120173235,2.424766232
6,8,7,9,7,8,5,50,7,6,272,1_3,1,3,-5.88264,0.87,47.63040593,-122.3992637,0.089353193,2.601056634
7,6,8,8,6,7,8,50,7,8,273,1_3,1,3,-5.88264,0.85,47.63040413,-122.3992728,0.080115498,2.482842407
6,6,6,8,7,7,10,50,9,7,274,1_3,1,3,-5.91312,0.81,47.63040664,-122.3992914,0.233386294,2.254661458
7,6,6,7,7,7,10,50,7,6,275,1_3,1,3,-5.88264,0.82,47.63040952,-122.3993101,0.179034458,2.310675757
9,7,6,8,7,8,5,50,7,10,276,1_3,1,3,-5.88264,0.81,47.63041132,-122.3993272,0.160230976,2.254661458
7,6,8,7,7,7,8,50,5,6,277,1_3,1,3,-5.88264,0.82,47.63041347,-122.3993426,0.165132691,2.310675757
8,6,8,6,6,8,8,50,7,6,278,1_3,1,3,-5.88264,0.77,47.63041599,-122.3993591,0.12017322,2.037477181
7,8,8,7,6,6,8,50,7,7,279,1_3,1,3,-5.88264,0.81,47.6304185,-122.3993719,0.126635082,2.254661458
6,7,7,6,6,6,12,50,7,6,280,1_3,1,3,-5.85216,0.84,47.63041635,-122.3993767,0.056563813,2.424766232
7,7,7,6,8,8,7,50,8,8,281,1_4,1,4,-5.76072,0.81,47.6299972,-122.3979797,NA,2.254661458
9,9,7,8,6,7,4,50,7,8,282,1_4,1,4,-5.76072,0.79,47.62999936,-122.3979957,0.204231133,2.144694735
7,7,6,7,7,8,8,50,7,5,283,1_4,1,4,-5.76072,0.81,47.63000223,-122.3980133,0.12663501,2.254661458
7,6,6,8,8,6,9,50,7,8,284,1_4,1,4,-5.73024,0.84,47.62999936,-122.3980213,0.056563796,2.424766232
7,6,6,9,5,6,11,50,7,7,285,1_4,1,4,-5.76072,0.81,47.62999612,-122.398032,0.120173152,2.254661458
8,6,8,9,10,7,2,50,7,6,286,1_4,1,4,-5.76072,0.83,47.62999684,-122.3980479,0.160230867,2.367377349
9,8,7,8,7,8,3,50,7,6,287,1_4,1,4,-5.73024,0.85,47.62999361,-122.3980591,0.089517184,2.482842407
6,7,8,6,8,6,9,50,7,8,288,1_4,1,4,-5.76072,0.83,47.62999145,-122.3980693,0.126635033,2.367377349
6,9,7,8,5,8,7,50,7,6,289,1_4,1,4,-5.76072,0.84,47.62999145,-122.398081,0.08011544,2.424766232
7,6,6,8,6,7,10,50,7,9,290,1_4,1,4,-5.76072,0.83,47.62999181,-122.3980949,0.120173162,2.367377349
7,8,6,6,6,9,8,50,7,8,291,1_4,1,4,-5.73024,0.85,47.62999253,-122.3981061,0.12017316,2.482842407
9,7,7,9,8,5,5,50,8,7,292,1_4,1,4,-5.76072,0.83,47.62999289,-122.398121,0.160230878,2.367377349
7,9,10,8,7,6,3,50,8,9,293,1_4,1,4,-5.76072,0.82,47.62999325,-122.3981365,0.120173158,2.310675757
6,10,8,8,7,7,4,50,8,8,294,1_4,1,4,-5.73024,0.82,47.62999433,-122.3981519,0.1651326,2.310675757
7,9,8,8,7,8,3,50,7,8,295,1_4,1,4,-5.73024,0.84,47.62999109,-122.3981652,0.144294695,2.424766232
8,8,6,7,9,8,4,50,7,8,296,1_4,1,4,-5.73024,0.82,47.62999253,-122.3981802,0.165132606,2.310675757
7,7,6,8,7,7,8,50,6,7,297,1_4,1,4,-5.73024,0.8,47.62999433,-122.3981951,0.160230872,2.199334451
7,6,6,6,7,7,11,50,6,8,298,1_4,1,4,-5.73024,0.81,47.62999576,-122.39821,0.160230868,2.254661458
6,7,8,8,6,6,9,50,6,7,299,1_4,1,4,-5.76072,0.78,47.62999684,-122.398225,0.160230866,2.090742312
7,6,6,8,7,8,8,50,6,7,300,1_4,1,4,-5.76072,0.81,47.62999828,-122.3982399,0.126635017,2.254661458
6,7,7,6,8,8,8,50,7,7,301,1_4,1,4,-5.76072,0.76,47.63000331,-122.3982458,0.16468789,1.984899342
7,7,8,7,7,6,8,50,7,7,302,1_4,1,4,-5.73024,0.79,47.63000546,-122.3982548,0.040057711,2.144694735
7,7,7,8,7,6,8,50,8,7,303,1_4,1,4,-5.73024,0.78,47.63000582,-122.3982655,0.120173126,2.090742312
8,8,9,7,7,8,3,50,9,8,304,1_4,1,4,-5.73024,0.78,47.63000654,-122.3982783,0.120173126,2.090742312
9,9,6,8,7,6,5,50,8,7,305,1_4,1,4,-5.73024,0.77,47.63000618,-122.3982895,0.126634999,2.037477181
7,7,8,9,8,8,3,50,7,7,306,1_4,1,4,-5.76072,0.75,47.63000618,-122.3983017,0.080115418,1.933008795
7,9,7,7,6,7,7,50,8,8,307,1_4,1,4,-5.73024,0.75,47.63000618,-122.3983124,0.120173126,1.933008795
8,8,7,5,7,8,7,50,8,7,308,1_4,1,4,-5.73024,0.76,47.63000618,-122.3983204,0.126634997,1.984899342
7,8,6,6,6,7,10,50,7,6,309,1_4,1,4,-5.76072,0.75,47.63000654,-122.39833,0.080115418,1.933008795
7,6,8,7,7,8,7,50,6,5,310,1_4,1,4,-5.76072,0.75,47.63000582,-122.3983439,0.126635,1.933008795
6,5,6,7,8,8,10,50,9,7,311,1_4,1,4,-5.73024,0.74,47.63000618,-122.398354,0.089517165,1.881805539
7,8,8,8,9,9,1,50,8,8,312,1_4,1,4,-5.76072,0.75,47.63000511,-122.398362,0.089517166,1.933008795
7,8,7,7,6,8,7,50,8,5,313,1_4,1,4,-5.7912,0.7,47.63000762,-122.3983775,0.215626687,1.683865439
7,8,6,7,8,7,7,50,7,8,314,1_4,1,4,-5.76072,0.72,47.63001014,-122.3983908,0.126634992,1.781460905
8,5,8,8,9,6,6,50,8,9,315,1_4,1,4,-5.76072,0.72,47.63001049,-122.398402,0.120173116,1.781460905
7,9,5,7,8,8,6,50,8,6,316,1_4,1,4,-5.73024,0.71,47.63001193,-122.3984142,0.160230816,1.732319526
9,5,8,7,6,7,8,50,5,7,317,1_4,1,4,-5.76072,0.73,47.63001409,-122.3984318,0.204231071,1.831289576
6,9,8,7,8,8,4,50,8,7,318,1_4,1,4,-5.73024,0.7,47.6300166,-122.39845,0.165132531,1.683865439
7,6,7,7,8,6,9,50,7,7,319,1_4,1,4,-5.76072,0.68,47.63001948,-122.3984692,0.20423105,1.589019141
9,8,6,7,6,6,8,50,7,8,320,1_4,1,4,-5.76072,0.67,47.63002199,-122.3984852,0.120173089,1.54262693
7,6,8,8,7,7,7,50,7,7,321,1_4,1,4,-5.7912,0.69,47.63001912,-122.398498,0.16513252,1.636098644
5,6,8,8,6,8,9,50,7,7,322,1_4,1,4,-5.69976,0.75,47.6300166,-122.3985028,0.040057702,1.933008795
7,9,7,7,8,6,6,50,8,6,323,1_4,1,4,-5.69976,0.73,47.63001912,-122.398515,0.080115395,1.831289576
8,7,8,7,6,7,7,50,7,8,324,1_4,1,4,-5.69976,0.72,47.63002379,-122.3985225,0.08951714,1.781460905
8,8,6,5,7,8,8,50,8,8,325,1_4,1,4,-5.57784,0.85,47.63002487,-122.3985299,0.144294627,2.482842407
6,7,7,5,6,7,12,50,7,8,326,1_4,1,4,-5.60832,0.78,47.63002631,-122.3985411,0.089517136,2.090742312
10,6,7,9,7,8,3,50,8,8,327,1_4,1,4,-5.60832,0.8,47.6300281,-122.3985534,0.126634947,2.199334451
8,7,8,8,9,6,4,50,7,6,328,1_4,1,4,-5.60832,0.84,47.63002918,-122.3985635,0.120173071,2.424766232
6,9,8,7,7,7,6,50,7,6,329,1_4,1,4,-5.60832,0.79,47.63003026,-122.3985763,0.120173069,2.144694735
6,8,8,7,8,5,8,50,6,7,330,1_4,1,4,-5.60832,0.81,47.63003062,-122.3985827,0.120173068,2.254661458
8,9,8,7,7,7,4,50,7,7,331,1_4,1,4,-5.60832,0.79,47.63003241,-122.3985945,0.120173063,2.144694735
9,8,8,7,7,8,3,50,6,7,332,1_4,1,4,-5.60832,0.77,47.63003744,-122.3986089,0.179034239,2.037477181
7,8,8,7,7,8,5,50,7,7,333,1_4,1,4,-5.60832,0.78,47.6300378,-122.3986174,0.056563772,2.090742312
7,7,5,9,8,6,8,50,6,7,334,1_4,1,4,-5.6388,0.76,47.63003565,-122.398627,0.169691325,1.984899342
8,9,7,9,6,7,4,50,6,8,335,1_4,1,4,-5.60832,0.74,47.63004247,-122.3986371,0.056563771,1.881805539
7,10,8,8,6,8,3,50,6,6,336,1_4,1,4,-5.60832,0.79,47.63004212,-122.3986504,0.120173041,2.144694735
7,8,7,7,6,6,9,50,9,7,337,1_4,1,4,-5.6388,0.76,47.63004212,-122.3986659,0.126634917,1.984899342
7,8,8,7,7,6,7,50,9,6,338,1_4,1,4,-5.57784,0.79,47.63004283,-122.3986744,0.080115358,2.144694735
8,8,7,8,8,7,4,50,8,8,339,1_4,1,4,-5.60832,0.78,47.63004212,-122.3986808,0.040057679,2.090742312
5,8,8,8,7,7,7,50,8,9,340,1_4,1,4,-5.60832,0.76,47.63004068,-122.398692,0.165132454,1.984899342
9,8,8,7,7,8,3,50,6,7,341,1_4,1,4,-5.60832,0.78,47.63003996,-122.3987064,0.126634921,2.090742312
8,8,7,7,6,8,6,50,7,7,342,1_4,1,4,-5.60832,0.75,47.6300414,-122.3987208,0.120173044,1.933008795
6,7,6,8,7,8,8,50,8,6,343,1_4,1,4,-5.60832,0.78,47.63004427,-122.3987336,0.126634912,2.090742312
7,7,7,9,8,8,4,50,8,7,344,1_4,1,4,-5.60832,0.77,47.63004427,-122.3987507,0.165132443,2.037477181
10,7,7,7,8,7,4,50,7,7,345,1_4,1,4,-5.57784,0.8,47.63004247,-122.3987613,0.05656377,2.199334451
7,7,8,6,7,8,7,50,9,5,346,1_4,1,4,-5.6388,0.76,47.63004355,-122.3987784,0.253269827,1.984899342
8,6,8,8,7,8,5,50,7,7,347,1_4,1,4,-5.42544,0.9,47.63004427,-122.3987869,0.03993548,2.783532664
6,7,6,7,8,7,9,50,8,8,348,1_4,1,4,-5.45592,0.93,47.63004283,-122.398796,0.120173038,2.972194322
8,6,7,6,6,6,11,50,5,8,349,1_4,1,4,-5.45592,0.85,47.63004068,-122.3988083,0.08011536,2.482842407
7,7,7,7,8,6,8,50,7,8,350,1_4,1,4,-5.45592,0.95,47.63003924,-122.3988163,0.080115364,3.101405221
8,9,8,6,7,7,5,50,8,9,351,2_1,2,1,-14.0208,1.23,47.62724192,-122.3942426,0.113127599,5.199020454
8,8,8,9,8,7,2,50,8,8,352,2_1,2,1,-13.95984,1.41,47.62723393,-122.3942477,0.144125175,6.832026283
6,7,8,9,5,9,6,50,7,7,353,2_1,2,1,-14.35608,1.17,47.62722559,-122.3942527,0.113127613,4.704170202
8,7,9,9,6,6,5,50,7,6,354,2_1,2,1,-14.26464,1.34,47.62722041,-122.3942567,0.089517216,6.170507718
8,7,8,9,6,5,7,50,7,8,355,2_1,2,1,-14.29512,1.41,47.62721419,-122.3942664,0.12663509,6.832026283
8,7,6,8,8,7,6,50,8,6,356,2_1,2,1,-14.75232,0.95,47.62721343,-122.3942727,0.040057742,3.101405221
7,7,7,7,7,8,7,50,7,5,357,2_1,2,1,-14.75232,0.91,47.62721548,-122.394284,0.144294734,2.845732592
8,7,7,7,8,9,4,50,6,8,358,2_1,2,1,-14.81328,0.77,47.6272222,-122.3942983,0.089353178,2.037477181
7,6,7,5,6,7,12,50,7,6,359,2_1,2,1,-14.84376,0.75,47.62722485,-122.3943104,0.144294709,1.933008795
9,8,8,6,6,5,8,50,10,7,360,2_1,2,1,-14.72184,0.77,47.62722899,-122.3943225,0.113127599,2.037477181
8,7,7,7,7,6,8,50,6,7,361,2_1,2,1,-14.66088,0.78,47.62722921,-122.3943336,0.16513261,2.090742312
8,7,7,7,6,8,7,50,9,5,362,2_1,2,1,-14.66088,0.8,47.6272304,-122.3943435,0.089517182,2.199334451
9,9,8,7,7,7,3,50,9,9,363,2_1,2,1,-14.66088,0.77,47.62723081,-122.3943536,0.089517177,2.037477181
8,9,5,7,7,6,8,50,7,7,364,2_1,2,1,-14.6304,0.77,47.62723113,-122.3943642,0.089517174,2.037477181
6,9,7,7,7,6,8,50,5,9,365,2_1,2,1,-14.66088,0.76,47.62723031,-122.3943749,0.120173145,1.984899342
7,5,7,6,6,8,11,50,7,6,366,2_1,2,1,-14.66088,0.77,47.6272294,-122.3943861,0.120173144,2.037477181
7,8,8,6,7,7,7,50,9,6,367,2_1,2,1,-14.50848,0.97,47.62722981,-122.3943962,0.089517168,3.233365288
8,7,6,8,9,7,5,50,9,7,368,2_1,2,1,-14.50848,1,47.62722994,-122.3944079,0.126635003,3.436460079
7,7,8,7,8,8,5,50,7,7,369,2_1,2,1,-14.53896,0.99,47.62722988,-122.3944206,0.126634998,3.368074524
8,7,7,8,7,5,8,50,6,7,370,2_1,2,1,-14.53896,0.95,47.62723058,-122.3944352,0.126634993,3.101405221
7,8,7,8,8,8,4,50,7,7,371,2_1,2,1,-14.53896,0.9,47.62723192,-122.3944484,0.144294649,2.783532664
7,7,7,6,8,9,6,50,8,6,372,2_1,2,1,-14.53896,0.91,47.62723482,-122.3944612,0.113127565,2.845732592
9,5,6,6,8,8,8,50,7,7,373,2_1,2,1,-14.53896,0.88,47.62723738,-122.3944738,0.113127559,2.661194685
7,7,8,8,7,8,5,50,5,7,374,2_1,2,1,-14.53896,0.83,47.62724172,-122.3944909,0.200068681,2.367377349
8,8,8,9,7,7,3,50,8,9,375,2_1,2,1,-14.53896,0.81,47.62724463,-122.3945037,0.113127546,2.254661458
9,7,8,5,6,7,8,50,8,7,376,2_1,2,1,-14.53896,0.83,47.62724387,-122.3945161,0.120173059,2.367377349
7,7,7,5,8,7,9,50,8,8,377,2_1,2,1,-14.53896,0.85,47.62724375,-122.3945271,0.08011537,2.482842407
7,7,7,10,7,8,4,50,7,8,378,2_1,2,1,-14.50848,0.88,47.62724106,-122.3945337,0.089517121,2.661194685
6,7,7,8,7,8,7,50,8,6,379,2_1,2,1,-14.53896,0.87,47.62723985,-122.3945404,0.089517121,2.601056634
10,8,8,5,9,7,3,50,6,7,380,2_1,2,1,-14.53896,0.8,47.6272432,-122.3945528,0.089517111,2.199334451
8,8,7,4,7,7,9,50,5,9,381,2_1,2,1,-14.38656,0.94,47.62724569,-122.3945637,0.144294582,3.036456126
7,7,9,7,7,5,8,50,7,7,382,2_1,2,1,-14.44752,0.83,47.62725017,-122.394576,0.113127525,2.367377349
7,8,8,9,7,7,4,50,6,7,383,2_1,2,1,-14.44752,0.78,47.62725592,-122.3945915,0.169691274,2.090742312
6,7,6,6,8,8,9,50,7,8,384,2_1,2,1,-14.41704,0.81,47.62725635,-122.3946077,0.120172994,2.254661458
9,7,9,7,5,6,7,50,8,7,385,2_1,2,1,-14.44752,0.77,47.62726048,-122.3946198,0.169691262,2.037477181
6,7,8,7,6,6,10,50,6,8,386,2_1,2,1,-14.41704,0.82,47.62726496,-122.3946321,0.08011531,2.310675757
8,8,7,5,7,6,9,50,9,8,387,2_1,2,1,-14.41704,0.83,47.62726697,-122.3946395,0.23305062,2.367377349
7,6,6,6,8,9,8,50,7,7,388,2_1,2,1,-14.41704,0.8,47.62727445,-122.3946557,0.199897492,2.199334451
6,8,7,7,9,9,4,50,8,8,389,2_1,2,1,-14.38656,0.78,47.62727657,-122.3946687,0.089353137,2.090742312
7,6,7,7,6,8,9,50,6,7,390,2_1,2,1,-14.1732,1.08,47.62727415,-122.3946821,0.126634802,4.008287036
9,7,7,8,7,7,5,50,7,7,391,2_1,2,1,-14.23416,0.94,47.62726715,-122.3947003,0.204230783,3.036456126
9,6,8,8,5,7,7,50,6,6,392,2_1,2,1,-14.56944,0.88,47.62726213,-122.3947198,0.08011529,2.661194685
7,6,7,7,7,5,11,50,6,8,393,2_1,2,1,-14.478,0.97,47.62726136,-122.3947344,0.165132306,3.233365288
7,5,6,8,7,7,10,50,7,7,394,2_1,2,1,-14.478,1,47.6272598,-122.3947493,0.165132304,3.436460079
8,8,7,7,8,8,4,50,7,8,395,2_1,2,1,-14.478,1.02,47.62725552,-122.3947647,0.160230573,3.575293066
7,8,6,6,8,7,8,50,6,7,396,2_1,2,1,-14.478,1.07,47.62725327,-122.3947792,0.160230574,3.934403145
6,9,8,8,8,8,3,50,7,10,397,2_1,2,1,-14.6304,0.95,47.62725057,-122.3947942,0.120172928,3.101405221
8,5,7,7,7,7,9,50,8,7,398,2_1,2,1,-14.66088,0.96,47.62724854,-122.3948116,0.179034084,3.167041609
7,9,7,6,8,6,7,50,7,8,399,2_1,2,1,-14.66088,0.95,47.62724901,-122.3948316,0.179034074,3.101405221
7,7,7,6,7,7,9,50,8,8,400,2_1,2,1,-14.6304,0.99,47.62724713,-122.3948359,0.039935473,3.368074524
10,7,6,7,8,6,6,50,9,8,401,2_1,2,1,-14.6304,1.01,47.62724427,-122.3948353,0.056563741,3.505532927
7,7,6,7,6,9,8,50,7,7,402,2_1,2,1,-14.66088,1.03,47.6272437,-122.3948466,0.126634803,3.645740498
6,7,6,8,6,8,9,50,7,8,403,2_1,2,1,-14.72184,0.97,47.62724376,-122.3948566,0.089517038,3.233365288
8,8,7,7,7,8,5,50,7,7,404,2_1,2,1,-14.69136,0.99,47.62724442,-122.3948674,0.126634793,3.368074524
7,7,7,8,8,7,6,50,8,7,405,2_1,2,1,-14.69136,0.93,47.62724578,-122.3948784,0.089517029,2.972194322
8,8,7,7,7,9,4,50,6,6,406,2_1,2,1,-14.72184,0.92,47.62724834,-122.394891,0.179034046,2.908619811
7,7,7,7,9,7,6,50,7,7,407,2_1,2,1,-14.69136,0.8,47.62724902,-122.3949078,0.204230708,2.199334451
6,9,8,7,8,6,6,50,6,7,408,2_1,2,1,-14.69136,0.97,47.62724189,-122.3949061,0.039935474,3.233365288
7,4,8,7,8,8,8,50,8,7,409,2_1,2,1,-14.72184,1.12,47.62723154,-122.3949202,0.200068515,4.310695523
8,8,7,6,6,7,8,50,7,5,410,2_1,2,1,-14.69136,1.15,47.62722679,-122.3949238,0.056563739,4.544718455
9,5,6,9,7,7,7,50,9,4,411,2_1,2,1,-14.99616,0.93,47.62722185,-122.3949368,0.160230578,2.972194322
8,5,8,8,8,8,5,50,8,8,412,2_1,2,1,-14.96568,1.09,47.62721727,-122.3949559,0.126634817,4.08285822
8,6,7,7,9,9,4,50,7,8,413,2_1,2,1,-14.96568,1.06,47.62721775,-122.3949677,0.089517045,3.861206545
6,7,8,8,9,8,4,50,5,7,414,2_1,2,1,-14.96568,1.11,47.62721772,-122.3949782,0,4.234062464
7,6,7,10,8,7,5,50,6,7,415,2_2,2,2,-14.35608,1.32,47.62722913,-122.3940449,0.079899589,5.987688042
6,7,7,8,7,8,7,50,10,5,416,2_2,2,2,-14.41704,1.41,47.62722902,-122.3940509,0.089442679,6.832026283
6,8,6,8,6,9,7,50,7,6,417,2_2,2,2,-14.23416,1.51,47.62723394,-122.394054,0.113016411,7.835472626
6,5,7,6,8,8,10,50,8,7,418,2_2,2,2,-14.23416,1.36,47.62723857,-122.3940472,0.169857977,6.356076562
7,7,6,7,6,8,9,50,7,7,419,2_2,2,2,-14.23416,1.22,47.62724441,-122.3940355,0.089442665,5.114827182
6,8,10,7,6,7,6,50,6,7,420,2_2,2,2,-14.26464,1.22,47.62724116,-122.3940201,0.253048752,5.114827182
8,7,6,8,7,7,7,50,7,6,421,2_2,2,2,-14.23416,1.07,47.62723945,-122.3940084,0.120130297,3.934403145
9,6,6,9,6,9,5,50,8,9,422,2_2,2,2,-14.14272,0.89,47.62724099,-122.3939944,0.126673316,2.722020029
7,7,5,10,7,8,6,50,8,6,423,2_2,2,2,-14.3256,0.87,47.62724086,-122.3939839,0.089568195,2.601056634
8,8,7,8,7,6,6,50,8,7,424,2_2,2,2,-14.3256,0.8,47.62724154,-122.3939734,0.05661932,2.199334451
8,7,8,7,8,8,4,50,7,7,425,2_2,2,2,-14.14272,0.88,47.62724069,-122.3939669,0.089568192,2.661194685
8,6,7,7,7,8,7,50,7,7,426,2_2,2,2,-14.0208,0.85,47.62724069,-122.3939581,0.04004343,2.482842407
10,6,8,7,5,7,7,50,7,8,427,2_2,2,2,-14.05128,0.72,47.62724067,-122.3939505,0.080086858,1.781460905
